id,folder_relative,filename,ext,size_bytes,size_hr,mtime_iso,btime_iso,is_archive,specialty_bucket,compression_bucket,folder,path
230,McAfee EERM,encrypted.dsk.223,.223,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.223
231,McAfee EERM,encrypted.dsk.224,.224,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.224
232,McAfee EERM,encrypted.dsk.225,.225,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.225
233,McAfee EERM,encrypted.dsk.226,.226,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.226
234,McAfee EERM,encrypted.dsk.227,.227,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.227
235,McAfee EERM,encrypted.dsk.228,.228,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.228
236,McAfee EERM,encrypted.dsk.229,.229,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.229
237,McAfee EERM,encrypted.dsk.230,.230,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.230
238,McAfee EERM,encrypted.dsk.231,.231,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.231
239,McAfee EERM,encrypted.dsk.232,.232,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.232
240,McAfee EERM,encrypted.dsk.233,.233,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.233
241,McAfee EERM,encrypted.dsk.234,.234,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.234
242,McAfee EERM,encrypted.dsk.235,.235,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.235
243,McAfee EERM,encrypted.dsk.236,.236,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.236
244,McAfee EERM,encrypted.dsk.237,.237,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.237
245,McAfee EERM,encrypted.dsk.238,.238,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.238
246,McAfee EERM,encrypted.dsk.239,.239,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.239
247,McAfee EERM,encrypted.dsk.240,.240,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.240
248,McAfee EERM,encrypted.dsk.241,.241,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.241
249,McAfee EERM,encrypted.dsk.242,.242,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.242
250,McAfee EERM,encrypted.dsk.243,.243,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.243
251,McAfee EERM,encrypted.dsk.244,.244,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.244
252,McAfee EERM,encrypted.dsk.245,.245,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.245
253,McAfee EERM,encrypted.dsk.246,.246,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.246
254,McAfee EERM,encrypted.dsk.247,.247,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.247
255,McAfee EERM,encrypted.dsk.248,.248,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.248
256,McAfee EERM,encrypted.dsk.249,.249,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.249
257,McAfee EERM,encrypted.dsk.250,.250,2147483648,2.0 GB,2025-10-14T14:14:21Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.250
258,McAfee EERM,encrypted.dsk.251,.251,2147483648,2.0 GB,2025-10-15T07:38:34Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.251
259,McAfee EERM,encrypted.dsk.252,.252,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.252
260,McAfee EERM,encrypted.dsk.253,.253,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.253
261,McAfee EERM,encrypted.dsk.254,.254,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.254
262,McAfee EERM,encrypted.dsk.255,.255,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.255
263,McAfee EERM,encrypted.dsk.256,.256,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.256
264,McAfee EERM,encrypted.dsk.257,.257,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.257
265,McAfee EERM,encrypted.dsk.258,.258,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.258
266,McAfee EERM,encrypted.dsk.259,.259,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.259
267,McAfee EERM,encrypted.dsk.260,.260,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.260
268,McAfee EERM,encrypted.dsk.261,.261,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.261
269,McAfee EERM,encrypted.dsk.262,.262,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.262
270,McAfee EERM,encrypted.dsk.263,.263,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.263
271,McAfee EERM,encrypted.dsk.264,.264,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.264
272,McAfee EERM,encrypted.dsk.265,.265,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.265
273,McAfee EERM,encrypted.dsk.266,.266,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.266
274,McAfee EERM,encrypted.dsk.267,.267,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.267
275,McAfee EERM,encrypted.dsk.268,.268,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.268
276,McAfee EERM,encrypted.dsk.269,.269,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.269
277,McAfee EERM,encrypted.dsk.270,.270,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.270
278,McAfee EERM,encrypted.dsk.271,.271,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.271
279,McAfee EERM,encrypted.dsk.272,.272,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.272
280,McAfee EERM,encrypted.dsk.273,.273,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.273
281,McAfee EERM,encrypted.dsk.274,.274,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.274
282,McAfee EERM,encrypted.dsk.275,.275,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.275
283,McAfee EERM,encrypted.dsk.276,.276,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.276
284,McAfee EERM,encrypted.dsk.277,.277,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.277
285,McAfee EERM,encrypted.dsk.278,.278,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.278
286,McAfee EERM,encrypted.dsk.279,.279,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.279
287,McAfee EERM,encrypted.dsk.280,.280,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.280
288,McAfee EERM,encrypted.dsk.281,.281,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.281
289,McAfee EERM,encrypted.dsk.282,.282,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.282
290,McAfee EERM,encrypted.dsk.283,.283,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.283
291,McAfee EERM,encrypted.dsk.284,.284,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.284
292,McAfee EERM,encrypted.dsk.285,.285,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.285
293,McAfee EERM,encrypted.dsk.286,.286,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.286
294,McAfee EERM,encrypted.dsk.287,.287,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.287
295,McAfee EERM,encrypted.dsk.288,.288,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.288
296,McAfee EERM,encrypted.dsk.289,.289,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.289
297,McAfee EERM,encrypted.dsk.290,.290,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.290
298,McAfee EERM,encrypted.dsk.291,.291,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.291
299,McAfee EERM,encrypted.dsk.292,.292,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.292
300,McAfee EERM,encrypted.dsk.293,.293,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.293
301,McAfee EERM,encrypted.dsk.294,.294,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.294
302,McAfee EERM,encrypted.dsk.295,.295,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.295
303,McAfee EERM,encrypted.dsk.296,.296,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.296
304,McAfee EERM,encrypted.dsk.297,.297,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.297
305,McAfee EERM,encrypted.dsk.298,.298,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.298
306,McAfee EERM,encrypted.dsk.299,.299,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.299
307,McAfee EERM,encrypted.dsk.300,.300,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.300
308,McAfee EERM,encrypted.dsk.301,.301,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.301
309,McAfee EERM,encrypted.dsk.302,.302,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.302
310,McAfee EERM,encrypted.dsk.303,.303,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.303
311,McAfee EERM,encrypted.dsk.304,.304,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.304
312,McAfee EERM,encrypted.dsk.305,.305,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.305
313,McAfee EERM,encrypted.dsk.306,.306,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.306
314,McAfee EERM,encrypted.dsk.307,.307,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.307
315,McAfee EERM,encrypted.dsk.308,.308,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.308
316,McAfee EERM,encrypted.dsk.309,.309,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.309
317,McAfee EERM,encrypted.dsk.310,.310,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.310
318,McAfee EERM,encrypted.dsk.311,.311,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.311
319,McAfee EERM,encrypted.dsk.312,.312,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.312
320,McAfee EERM,encrypted.dsk.313,.313,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.313
321,McAfee EERM,encrypted.dsk.314,.314,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.314
322,McAfee EERM,encrypted.dsk.315,.315,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.315
323,McAfee EERM,encrypted.dsk.316,.316,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.316
324,McAfee EERM,encrypted.dsk.317,.317,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.317
325,McAfee EERM,encrypted.dsk.318,.318,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.318
326,McAfee EERM,encrypted.dsk.319,.319,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.319
327,McAfee EERM,encrypted.dsk.320,.320,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.320
328,McAfee EERM,encrypted.dsk.321,.321,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.321
329,McAfee EERM,encrypted.dsk.322,.322,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.322
330,McAfee EERM,encrypted.dsk.323,.323,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.323
331,McAfee EERM,encrypted.dsk.324,.324,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.324
332,McAfee EERM,encrypted.dsk.325,.325,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.325
333,McAfee EERM,encrypted.dsk.326,.326,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.326
334,McAfee EERM,encrypted.dsk.327,.327,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.327
335,McAfee EERM,encrypted.dsk.328,.328,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.328
336,McAfee EERM,encrypted.dsk.329,.329,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.329
337,McAfee EERM,encrypted.dsk.330,.330,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.330
338,McAfee EERM,encrypted.dsk.331,.331,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.331
339,McAfee EERM,encrypted.dsk.332,.332,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.332
340,McAfee EERM,encrypted.dsk.333,.333,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.333
341,McAfee EERM,encrypted.dsk.334,.334,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.334
342,McAfee EERM,encrypted.dsk.335,.335,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.335
343,McAfee EERM,encrypted.dsk.336,.336,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.336
